시점,학생수,지역별,사설학원수,사교육참여율,수술인원
2021.01,85.150,충남,2926,67.200,74896
2021.01,81.630,충북,2268,69.500,55297
2021.02,75.943,강원,2194,69.750,51837
2021.02,94.118,경기,21816,77.975,409401
2021.02,86.930,경남,6012,72.917,115901
2021.02,79.141,경북,3559,71.883,92067
2021.02,88.905,광주,3441,73.708,43919
2021.02,89.508,대구,3983,79.167,75666
2021.02,85.450,대전,2242,75.775,43740
2021.02,88.013,부산,5014,77.508,134164
2021.02,88.440,서울,13859,81.733,283233
2021.02,81.560,세종,810,81.050,9617
2021.02,89.690,울산,2471,74.092,35251
2021.02,90.566,인천,3916,74.233,95026
2021.02,73.301,전남,2683,66.592,73658
2021.02,77.250,전북,3882,69.883,67043
2021.02,95.066,제주,1101,72.750,20003
2021.02,84.958,충남,2938,67.342,74916
2021.02,81.475,충북,2277,69.800,55317
2021.03,75.877,강원,2201,69.800,51908
2021.03,93.877,경기,21944,78.350,409646
2021.03,86.780,경남,6030,73.133,115717
2021.03,78.982,경북,3567,71.967,91972
2021.03,88.730,광주,3448,73.817,43889
2021.03,89.357,대구,3998,79.233,75561
2021.03,85.190,대전,2246,75.950,43778
2021.03,87.777,부산,5027,77.617,133738
2021.03,88.260,서울,13910,81.967,283116
2021.03,81.480,세종,820,81.000,9659
2021.03,89.470,울산,2482,74.483,35193
2021.03,90.432,인천,3935,74.567,95010
2021.03,73.122,전남,2690,66.683,73624
2021.03,77.100,전북,3889,69.967,66934
2021.03,94.972,제주,1107,72.800,19964
2021.03,84.767,충남,2950,67.483,74936
2021.03,81.320,충북,2287,70.100,55338
2021.04,75.810,강원,2207,69.850,51978
2021.04,93.635,경기,22072,78.725,409891
2021.04,86.630,경남,6048,73.350,115534
2021.04,78.822,경북,3574,72.050,91877
2021.04,88.555,광주,3456,73.925,43860
2021.04,89.205,대구,4012,79.300,75456
2021.04,84.930,대전,2251,76.125,43816
2021.04,87.540,부산,5041,77.725,133311
2021.04,88.080,서울,13960,82.200,282999
2021.04,81.400,세종,830,80.950,9700
2021.04,89.250,울산,2492,74.875,35135
2021.04,90.297,인천,3954,74.900,94994
2021.04,72.942,전남,2696,66.775,73589
2021.04,76.950,전북,3896,70.050,66826
2021.04,94.877,제주,1113,72.850,19924
2021.04,84.575,충남,2962,67.625,74956
2021.04,81.165,충북,2296,70.400,55358
2021.05,75.743,강원,2213,69.900,52049
2021.05,93.393,경기,22199,79.100,410136
2021.05,86.480,경남,6065,73.567,115350
2021.05,78.663,경북,3582,72.133,91782
2021.05,88.380,광주,3463,74.033,43830
2021.05,89.053,대구,4027,79.367,75350
2021.05,84.670,대전,2256,76.300,43853
2021.05,87.303,부산,5055,77.833,132884
2021.05,87.900,서울,14011,82.433,282882
2021.05,81.320,세종,840,80.900,9742
2021.05,89.030,울산,2502,75.267,35077
2021.05,90.163,인천,3973,75.233,94979
2021.05,72.763,전남,2702,66.867,73555
2021.05,76.800,전북,3904,70.133,66717
2021.05,94.783,제주,1119,72.900,19885
2021.05,84.383,충남,2975,67.767,74976
2021.05,81.010,충북,2306,70.700,55378
2021.06,75.677,강원,2220,69.950,52119
2021.06,93.152,경기,22327,79.475,410381
2021.06,86.330,경남,6082,73.783,115166
2021.06,78.504,경북,3590,72.217,91687
2021.06,88.205,광주,3471,74.142,43800
2021.06,88.902,대구,4042,79.433,75244
2021.06,84.410,대전,2261,76.475,43890
2021.06,87.067,부산,5068,77.942,132458
2021.06,87.720,서울,14061,82.667,282765
2021.06,81.240,세종,850,80.850,9784
2021.06,88.810,울산,2512,75.658,35019
2021.06,90.029,인천,3992,75.567,94964
2021.06,72.584,전남,2708,66.958,73521
2021.06,76.650,전북,3911,70.217,66608
2021.06,94.689,제주,1125,72.950,19845
2021.06,84.192,충남,2987,67.908,74996
2021.06,80.855,충북,2315,71.000,55399
2021.07,75.610,강원,2226,70.000,52190
2021.07,92.910,경기,22455,79.850,410626
2021.07,86.180,경남,6100,74.000,114982
2021.07,78.345,경북,3598,72.300,91592
2021.07,88.030,광주,3478,74.250,43770
2021.07,88.750,대구,4057,79.500,75139
2021.07,84.150,대전,2266,76.650,43928
2021.07,86.830,부산,5082,78.050,132031
2021.07,87.540,서울,14112,82.900,282648
2021.07,81.160,세종,860,80.800,9826
2021.07,88.590,울산,2522,76.050,34960
2021.07,89.895,인천,4012,75.900,94948
2021.07,72.405,전남,2714,67.050,73486
2021.07,76.500,전북,3918,70.300,66499
2021.07,94.595,제주,1131,73.000,19806
2021.07,84.000,충남,2999,68.050,75016
2021.07,80.700,충북,2324,71.300,55419
2021.08,75.543,강원,2232,70.050,52260
2021.08,92.668,경기,22583,80.225,410870
2021.08,86.030,경남,6118,74.217,114798
2021.08,78.186,경북,3606,72.383,91498
2021.08,87.855,광주,3486,74.358,43740
2021.08,88.598,대구,4072,79.567,75034
2021.08,83.890,대전,2270,76.825,43966
2021.08,86.593,부산,5096,78.158,131604
2021.08,87.360,서울,14162,83.133,282530
2021.08,81.080,세종,870,80.750,9868
2021.08,88.370,울산,2533,76.442,34902
2021.08,89.761,인천,4031,76.233,94932
2021.08,72.226,전남,2721,67.142,73452
2021.08,76.350,전북,3925,70.383,66390
2021.08,94.501,제주,1137,73.050,19766
2021.08,83.808,충남,3011,68.192,75037
2021.08,80.545,충북,2334,71.600,55439
2021.09,75.477,강원,2239,70.100,52330
2021.09,92.427,경기,22711,80.600,411115
2021.09,85.880,경남,6135,74.433,114614
2021.09,78.027,경북,3614,72.467,91403
2021.09,87.680,광주,3494,74.467,43710
2021.09,88.447,대구,4087,79.633,74928
2021.09,83.630,대전,2275,77.000,44003
2021.09,86.357,부산,5109,78.267,131178
2021.09,87.180,서울,14212,83.367,282413
2021.09,81.000,세종,880,80.700,9910
2021.09,88.150,울산,2543,76.833,34844
2021.09,89.627,인천,4050,76.567,94917
2021.09,72.047,전남,2727,67.233,73418
2021.09,76.200,전북,3932,70.467,66281
2021.09,94.407,제주,1143,73.100,19726
2021.09,83.617,충남,3023,68.333,75057
2021.09,80.390,충북,2343,71.900,55460
2021.10,75.410,강원,2245,70.150,52401
2021.10,92.185,경기,22838,80.975,411360
2021.10,85.730,경남,6152,74.650,114430
2021.10,77.868,경북,3622,72.550,91308
2021.10,87.505,광주,3501,74.575,43680
2021.10,88.295,대구,4102,79.700,74822
2021.10,83.370,대전,2280,77.175,44040
2021.10,86.120,부산,5123,78.375,130751
2021.10,87.000,서울,14263,83.600,282296
2021.10,80.920,세종,890,80.650,9952
2021.10,87.930,울산,2553,77.225,34786
2021.10,89.493,인천,4069,76.900,94902
2021.10,71.868,전남,2733,67.325,73384
2021.10,76.050,전북,3940,70.550,66172
2021.10,94.312,제주,1149,73.150,19687
2021.10,83.425,충남,3036,68.475,75077
2021.10,80.235,충북,2353,72.200,55480
2021.11,75.343,강원,2251,70.200,52471
2021.11,91.943,경기,22966,81.350,411605
2021.11,85.580,경남,6170,74.867,114247
2021.11,77.708,경북,3629,72.633,91213
2021.11,87.330,광주,3509,74.683,43651
2021.11,88.143,대구,4116,79.767,74717
2021.11,83.110,대전,2284,77.350,44078
2021.11,85.883,부산,5137,78.483,130324
2021.11,86.820,서울,14313,83.833,282179
2021.11,80.840,세종,900,80.600,9993
2021.11,87.710,울산,2564,77.617,34728
2021.11,89.358,인천,4088,77.233,94886
2021.11,71.688,전남,2740,67.417,73350
2021.11,75.900,전북,3947,70.633,66064
2021.11,94.218,제주,1155,73.200,19647
2021.11,83.233,충남,3048,68.617,75097
2021.11,80.080,충북,2362,72.500,55500
2021.12,75.277,강원,2258,70.250,52542
2021.12,91.702,경기,23094,81.725,411850
2021.12,85.430,경남,6188,75.083,114063
2021.12,77.549,경북,3637,72.717,91118
2021.12,87.155,광주,3516,74.792,43621
2021.12,87.992,대구,4131,79.833,74612
2021.12,82.850,대전,2289,77.525,44116
2021.12,85.647,부산,5150,78.592,129898
2021.12,86.640,서울,14364,84.067,282062
2021.12,80.760,세종,910,80.550,10035
2021.12,87.490,울산,2574,78.008,34670
2021.12,89.224,인천,4107,77.567,94870
2021.12,71.509,전남,2746,67.508,73315
2021.12,75.750,전북,3954,70.717,65955
2021.12,94.124,제주,1161,73.250,19608
2021.12,83.042,충남,3060,68.758,75117
2021.12,79.925,충북,2372,72.800,55521
2022.01,75.210,강원,2264,70.300,52612
2022.01,91.460,경기,23222,82.100,412095
2022.01,85.280,경남,6205,75.300,113879
2022.01,77.390,경북,3645,72.800,91023
2022.01,86.980,광주,3524,74.900,43591
2022.01,87.840,대구,4146,79.900,74506
2022.01,82.590,대전,2294,77.700,44153
2022.01,85.410,부산,5164,78.700,129471
2022.01,86.460,서울,14414,84.300,281945
2022.01,80.680,세종,920,80.500,10077
2022.01,87.270,울산,2584,78.400,34612
2022.01,89.090,인천,4126,77.900,94855
2022.01,71.330,전남,2752,67.600,73281
2022.01,75.600,전북,3961,70.800,65846
2022.01,94.030,제주,1167,73.300,19568
2022.01,82.850,충남,3072,68.900,75137
2022.01,79.770,충북,2381,73.100,55541
2022.02,75.158,강원,2267,70.492,0
2022.02,91.396,경기,23322,82.083,0
2022.02,85.160,경남,6211,75.267,0
2022.02,77.301,경북,3656,72.883,0
2022.02,86.862,광주,3521,75.017,0
2022.02,87.776,대구,4163,79.925,0
2022.02,82.480,대전,2296,77.717,0
2022.02,85.344,부산,5184,78.817,0
2022.02,86.370,서울,14449,84.342,0
2022.02,80.665,세종,929,80.783,0
2022.02,87.227,울산,2587,78.383,0
2022.02,88.984,인천,4151,77.850,0
2022.02,71.225,전남,2751,67.575,0
2022.02,75.441,전북,3960,70.717,0
2022.02,93.780,제주,1171,73.425,0
2022.02,82.688,충남,3077,69.008,0
2022.02,79.723,충북,2389,73.008,0
2022.03,75.107,강원,2270,70.683,0
2022.03,91.332,경기,23422,82.067,0
2022.03,85.040,경남,6217,75.233,0
2022.03,77.212,경북,3667,72.967,0
2022.03,86.743,광주,3518,75.133,0
2022.03,87.712,대구,4181,79.950,0
2022.03,82.370,대전,2297,77.733,0
2022.03,85.278,부산,5203,78.933,0
2022.03,86.280,서울,14484,84.383,0
2022.03,80.650,세종,938,81.067,0
2022.03,87.185,울산,2589,78.367,0
2022.03,88.878,인천,4175,77.800,0
2022.03,71.120,전남,2751,67.550,0
2022.03,75.282,전북,3959,70.633,0
2022.03,93.530,제주,1174,73.550,0
2022.03,82.527,충남,3081,69.117,0
2022.03,79.677,충북,2396,72.917,0
2022.04,75.055,강원,2273,70.875,0
2022.04,91.267,경기,23522,82.050,0
2022.04,84.920,경남,6224,75.200,0
2022.04,77.123,경북,3678,73.050,0
2022.04,86.625,광주,3515,75.250,0
2022.04,87.648,대구,4198,79.975,0
2022.04,82.260,대전,2298,77.750,0
2022.04,85.213,부산,5223,79.050,0
2022.04,86.190,서울,14518,84.425,0
2022.04,80.635,세종,947,81.350,0
2022.04,87.142,울산,2592,78.350,0
2022.04,88.773,인천,4200,77.750,0
2022.04,71.015,전남,2750,67.525,0
2022.04,75.123,전북,3958,70.550,0
2022.04,93.280,제주,1178,73.675,0
2022.04,82.365,충남,3086,69.225,0
2022.04,79.630,충북,2404,72.825,0
2022.05,75.003,강원,2276,71.067,0
2022.05,91.203,경기,23622,82.033,0
2022.05,84.800,경남,6230,75.167,0
2022.05,77.033,경북,3690,73.133,0
2022.05,86.507,광주,3512,75.367,0
2022.05,87.583,대구,4215,80.000,0
2022.05,82.150,대전,2300,77.767,0
2022.05,85.147,부산,5243,79.167,0
2022.05,86.100,서울,14553,84.467,0
2022.05,80.620,세종,956,81.633,0
2022.05,87.100,울산,2595,78.333,0
2022.05,88.667,인천,4224,77.700,0
2022.05,70.910,전남,2749,67.500,0
2022.05,74.963,전북,3957,70.467,0
2022.05,93.030,제주,1182,73.800,0
2022.05,82.203,충남,3090,69.333,0
2022.05,79.583,충북,2412,72.733,0
2022.06,74.952,강원,2279,71.258,0
2022.06,91.139,경기,23722,82.017,0
2022.06,84.680,경남,6236,75.133,0
2022.06,76.944,경북,3701,73.217,0
2022.06,86.388,광주,3509,75.483,0
2022.06,87.519,대구,4233,80.025,0
2022.06,82.040,대전,2302,77.783,0
2022.06,85.081,부산,5262,79.283,0
2022.06,86.010,서울,14588,84.508,0
2022.06,80.605,세종,965,81.917,0
2022.06,87.058,울산,2597,78.317,0
2022.06,88.561,인천,4249,77.650,0
2022.06,70.805,전남,2749,67.475,0
2022.06,74.804,전북,3956,70.383,0
2022.06,92.780,제주,1186,73.925,0
2022.06,82.042,충남,3095,69.442,0
2022.06,79.537,충북,2420,72.642,0
2022.07,74.900,강원,2282,71.450,0
2022.07,91.075,경기,23822,82.000,0
2022.07,84.560,경남,6242,75.100,0
2022.07,76.855,경북,3712,73.300,0
2022.07,86.270,광주,3506,75.600,0
2022.07,87.455,대구,4250,80.050,0
2022.07,81.930,대전,2303,77.800,0
2022.07,85.015,부산,5282,79.400,0
2022.07,85.920,서울,14623,84.550,0
2022.07,80.590,세종,974,82.200,0
2022.07,87.015,울산,2600,78.300,0
2022.07,88.455,인천,4274,77.600,0
2022.07,70.700,전남,2748,67.450,0
2022.07,74.645,전북,3954,70.300,0
2022.07,92.530,제주,1190,74.050,0
2022.07,81.880,충남,3100,69.550,0
2022.07,79.490,충북,2428,72.550,0
2022.08,74.848,강원,2286,71.642,0
2022.08,91.011,경기,23922,81.983,0
2022.08,84.440,경남,6248,75.067,0
2022.08,76.766,경북,3723,73.383,0
2022.08,86.152,광주,3503,75.717,0
2022.08,87.391,대구,4267,80.075,0
2022.08,81.820,대전,2304,77.817,0
2022.08,84.949,부산,5302,79.517,0
2022.08,85.830,서울,14658,84.592,0
2022.08,80.575,세종,984,82.483,0
2022.08,86.972,울산,2603,78.283,0
2022.08,88.349,인천,4298,77.550,0
2022.08,70.595,전남,2747,67.425,0
2022.08,74.486,전북,3953,70.217,0
2022.08,92.280,제주,1193,74.175,0
2022.08,81.718,충남,3104,69.658,0
2022.08,79.443,충북,2435,72.458,0
2022.09,74.797,강원,2289,71.833,0
2022.09,90.947,경기,24022,81.967,0
2022.09,84.320,경남,6254,75.033,0
2022.09,76.677,경북,3734,73.467,0
2022.09,86.033,광주,3500,75.833,0
2022.09,87.327,대구,4285,80.100,0
2022.09,81.710,대전,2306,77.833,0
2022.09,84.883,부산,5321,79.633,0
2022.09,85.740,서울,14693,84.633,0
2022.09,80.560,세종,993,82.767,0
2022.09,86.930,울산,2605,78.267,0
2022.09,88.243,인천,4323,77.500,0
2022.09,70.490,전남,2747,67.400,0
2022.09,74.327,전북,3952,70.133,0
2022.09,92.030,제주,1197,74.300,0
2022.09,81.557,충남,3109,69.767,0
2022.09,79.397,충북,2443,72.367,0
2022.10,74.745,강원,2292,72.025,0
2022.10,90.882,경기,24122,81.950,0
2022.10,84.200,경남,6260,75.000,0
2022.10,76.587,경북,3746,73.550,0
2022.10,85.915,광주,3497,75.950,0
2022.10,87.262,대구,4302,80.125,0
2022.10,81.600,대전,2308,77.850,0
2022.10,84.817,부산,5341,79.750,0
2022.10,85.650,서울,14728,84.675,0
2022.10,80.545,세종,1002,83.050,0
2022.10,86.888,울산,2608,78.250,0
2022.10,88.137,인천,4347,77.450,0
2022.10,70.385,전남,2746,67.375,0
2022.10,74.167,전북,3951,70.050,0
2022.10,91.780,제주,1201,74.425,0
2022.10,81.395,충남,3113,69.875,0
2022.10,79.350,충북,2451,72.275,0
2022.11,74.693,강원,2295,72.217,0
2022.11,90.818,경기,24222,81.933,0
2022.11,84.080,경남,6267,74.967,0
2022.11,76.498,경북,3757,73.633,0
2022.11,85.797,광주,3494,76.067,0
2022.11,87.198,대구,4319,80.150,0
2022.11,81.490,대전,2309,77.867,0
2022.11,84.752,부산,5361,79.867,0
2022.11,85.560,서울,14762,84.717,0
2022.11,80.530,세종,1011,83.333,0
2022.11,86.845,울산,2611,78.233,0
2022.11,88.032,인천,4372,77.400,0
2022.11,70.280,전남,2745,67.350,0
2022.11,74.008,전북,3950,69.967,0
2022.11,91.530,제주,1204,74.550,0
2022.11,81.233,충남,3118,69.983,0
2022.11,79.303,충북,2458,72.183,0
2022.12,74.642,강원,2298,72.408,0
2022.12,90.754,경기,24322,81.917,0
2022.12,83.960,경남,6273,74.933,0
2022.12,76.409,경북,3768,73.717,0
2022.12,85.678,광주,3491,76.183,0
2022.12,87.134,대구,4337,80.175,0
2022.12,81.380,대전,2310,77.883,0
2022.12,84.686,부산,5380,79.983,0
2022.12,85.470,서울,14797,84.758,0
2022.12,80.515,세종,1020,83.617,0
2022.12,86.803,울산,2613,78.217,0
2022.12,87.926,인천,4396,77.350,0
2022.12,70.175,전남,2745,67.325,0
2022.12,73.849,전북,3949,69.883,0
2022.12,91.280,제주,1208,74.675,0
2022.12,81.072,충남,3122,70.092,0
2022.12,79.257,충북,2466,72.092,0
2023.01,74.590,강원,2301,72.600,0
2023.01,90.690,경기,24422,81.900,0
2023.01,83.840,경남,6279,74.900,0
2023.01,76.320,경북,3779,73.800,0
2023.01,85.560,광주,3488,76.300,0
2023.01,87.070,대구,4354,80.200,0
2023.01,81.270,대전,2312,77.900,0
2023.01,84.620,부산,5400,80.100,0
2023.01,85.380,서울,14832,84.800,0
2023.01,80.500,세종,1029,83.900,0
2023.01,86.760,울산,2616,78.200,0
2023.01,87.820,인천,4421,77.300,0
2023.01,70.070,전남,2744,67.300,0
2023.01,73.690,전북,3948,69.800,0
2023.01,91.030,제주,1212,74.800,0
2023.01,80.910,충남,3127,70.200,0
2023.01,79.210,충북,2474,72.000,0
2023.02,74.531,강원,0,,0
2023.02,90.573,경기,0,,0
2023.02,83.733,경남,0,,0
2023.02,76.257,경북,0,,0
2023.02,85.437,광주,0,,0
2023.02,87.154,대구,0,,0
2023.02,81.200,대전,0,,0
2023.02,84.608,부산,0,,0
2023.02,85.377,서울,0,,0
2023.02,80.538,세종,0,,0
2023.02,86.743,울산,0,,0
2023.02,87.856,인천,0,,0
2023.02,69.998,전남,0,,0
2023.02,73.580,전북,0,,0
2023.02,90.927,제주,0,,0
2023.02,80.837,충남,0,,0
2023.02,79.126,충북,0,,0
2023.03,74.472,강원,0,,0
2023.03,90.457,경기,0,,0
2023.03,83.627,경남,0,,0
2023.03,76.193,경북,0,,0
2023.03,85.313,광주,0,,0
2023.03,87.238,대구,0,,0
2023.03,81.130,대전,0,,0
2023.03,84.595,부산,0,,0
2023.03,85.373,서울,0,,0
2023.03,80.577,세종,0,,0
2023.03,86.727,울산,0,,0
2023.03,87.892,인천,0,,0
2023.03,69.927,전남,0,,0
2023.03,73.470,전북,0,,0
2023.03,90.825,제주,0,,0
2023.03,80.765,충남,0,,0
2023.03,79.042,충북,0,,0
2023.04,74.412,강원,0,,0
2023.04,90.340,경기,0,,0
2023.04,83.520,경남,0,,0
2023.04,76.130,경북,0,,0
2023.04,85.190,광주,0,,0
2023.04,87.322,대구,0,,0
2023.04,81.060,대전,0,,0
2023.04,84.583,부산,0,,0
2023.04,85.370,서울,0,,0
2023.04,80.615,세종,0,,0
2023.04,86.710,울산,0,,0
2023.04,87.927,인천,0,,0
2023.04,69.855,전남,0,,0
2023.04,73.360,전북,0,,0
2023.04,90.722,제주,0,,0
2023.04,80.692,충남,0,,0
2023.04,78.957,충북,0,,0
2023.05,74.353,강원,0,,0
2023.05,90.223,경기,0,,0
2023.05,83.413,경남,0,,0
2023.05,76.067,경북,0,,0
2023.05,85.067,광주,0,,0
2023.05,87.407,대구,0,,0
2023.05,80.990,대전,0,,0
2023.05,84.570,부산,0,,0
2023.05,85.367,서울,0,,0
2023.05,80.653,세종,0,,0
2023.05,86.693,울산,0,,0
2023.05,87.963,인천,0,,0
2023.05,69.783,전남,0,,0
2023.05,73.250,전북,0,,0
2023.05,90.620,제주,0,,0
2023.05,80.620,충남,0,,0
2023.05,78.873,충북,0,,0
2023.06,74.294,강원,0,,0
2023.06,90.107,경기,0,,0
2023.06,83.307,경남,0,,0
2023.06,76.003,경북,0,,0
2023.06,84.943,광주,0,,0
2023.06,87.491,대구,0,,0
2023.06,80.920,대전,0,,0
2023.06,84.558,부산,0,,0
2023.06,85.363,서울,0,,0
2023.06,80.692,세종,0,,0
2023.06,86.677,울산,0,,0
2023.06,87.999,인천,0,,0
2023.06,69.712,전남,0,,0
2023.06,73.140,전북,0,,0
2023.06,90.517,제주,0,,0
2023.06,80.547,충남,0,,0
2023.06,78.789,충북,0,,0
2023.07,74.235,강원,0,,0
2023.07,89.990,경기,0,,0
2023.07,83.200,경남,0,,0
2023.07,75.940,경북,0,,0
2023.07,84.820,광주,0,,0
2023.07,87.575,대구,0,,0
2023.07,80.850,대전,0,,0
2023.07,84.545,부산,0,,0
2023.07,85.360,서울,0,,0
2023.07,80.730,세종,0,,0
2023.07,86.660,울산,0,,0
2023.07,88.035,인천,0,,0
2023.07,69.640,전남,0,,0
2023.07,73.030,전북,0,,0
2023.07,90.415,제주,0,,0
2023.07,80.475,충남,0,,0
2023.07,78.705,충북,0,,0
2023.08,74.176,강원,0,,0
2023.08,89.873,경기,0,,0
2023.08,83.093,경남,0,,0
2023.08,75.877,경북,0,,0
2023.08,84.697,광주,0,,0
2023.08,87.659,대구,0,,0
2023.08,80.780,대전,0,,0
2023.08,84.532,부산,0,,0
2023.08,85.357,서울,0,,0
2023.08,80.768,세종,0,,0
2023.08,86.643,울산,0,,0
2023.08,88.071,인천,0,,0
2023.08,69.568,전남,0,,0
2023.08,72.920,전북,0,,0
2023.08,90.312,제주,0,,0
2023.08,80.403,충남,0,,0
2023.08,78.621,충북,0,,0
2023.09,74.117,강원,0,,0
2023.09,89.757,경기,0,,0
2023.09,82.987,경남,0,,0
2023.09,75.813,경북,0,,0
2023.09,84.573,광주,0,,0
2023.09,87.743,대구,0,,0
2023.09,80.710,대전,0,,0
2023.09,84.520,부산,0,,0
2023.09,85.353,서울,0,,0
2023.09,80.807,세종,0,,0
2023.09,86.627,울산,0,,0
2023.09,88.107,인천,0,,0
2023.09,69.497,전남,0,,0
2023.09,72.810,전북,0,,0
2023.09,90.210,제주,0,,0
2023.09,80.330,충남,0,,0
2023.09,78.537,충북,0,,0
2023.10,74.058,강원,0,,0
2023.10,89.640,경기,0,,0
2023.10,82.880,경남,0,,0
2023.10,75.750,경북,0,,0
2023.10,84.450,광주,0,,0
2023.10,87.828,대구,0,,0
2023.10,80.640,대전,0,,0
2023.10,84.507,부산,0,,0
2023.10,85.350,서울,0,,0
2023.10,80.845,세종,0,,0
2023.10,86.610,울산,0,,0
2023.10,88.142,인천,0,,0
2023.10,69.425,전남,0,,0
2023.10,72.700,전북,0,,0
2023.10,90.108,제주,0,,0
2023.10,80.258,충남,0,,0
2023.10,78.453,충북,0,,0
2023.11,73.998,강원,0,,0
2023.11,89.523,경기,0,,0
2023.11,82.773,경남,0,,0
2023.11,75.687,경북,0,,0
2023.11,84.327,광주,0,,0
2023.11,87.912,대구,0,,0
2023.11,80.570,대전,0,,0
2023.11,84.495,부산,0,,0
2023.11,85.347,서울,0,,0
2023.11,80.883,세종,0,,0
2023.11,86.593,울산,0,,0
2023.11,88.178,인천,0,,0
2023.11,69.353,전남,0,,0
2023.11,72.590,전북,0,,0
2023.11,90.005,제주,0,,0
2023.11,80.185,충남,0,,0
2023.11,78.368,충북,0,,0
2023.12,73.939,강원,0,,0
2023.12,89.407,경기,0,,0
2023.12,82.667,경남,0,,0
2023.12,75.623,경북,0,,0
2023.12,84.203,광주,0,,0
2023.12,87.996,대구,0,,0
2023.12,80.500,대전,0,,0
2023.12,84.483,부산,0,,0
2023.12,85.343,서울,0,,0
2023.12,80.922,세종,0,,0
2023.12,86.577,울산,0,,0
2023.12,88.214,인천,0,,0
2023.12,69.282,전남,0,,0
2023.12,72.480,전북,0,,0
2023.12,89.903,제주,0,,0
2023.12,80.113,충남,0,,0
2023.12,78.284,충북,0,,0
2024.01,73.880,강원,0,,0
2024.01,89.290,경기,0,,0
2024.01,82.560,경남,0,,0
2024.01,75.560,경북,0,,0
2024.01,84.080,광주,0,,0
2024.01,88.080,대구,0,,0
2024.01,80.430,대전,0,,0
2024.01,84.470,부산,0,,0
2024.01,85.340,서울,0,,0
2024.01,80.960,세종,0,,0
2024.01,86.560,울산,0,,0
2024.01,88.250,인천,0,,0
2024.01,69.210,전남,0,,0
2024.01,72.370,전북,0,,0
2024.01,89.800,제주,0,,0
2024.01,80.040,충남,0,,0
2024.01,78.200,충북,0,,0
