시점,지역별,저출산율,고용률,학생수,사설학원수,사교육참여율,수술인원,인터넷이용률,근로시간,어린이집
2018.12,경기,0.95,61.1,95.167,21115,78.117,390648,91.2,2070.9,11336
2018.12,경남,1.05,61.0,88.453,5972,71.858,112973,88.9,2027.9,2794
2018.12,경북,1.10,60.5,81.002,3542,69.533,93100,94.2,2018.3,1855
2018.12,광주,0.92,59.2,91.498,3466,73.342,43028,91.8,2052.1,1128
2018.12,대구,0.94,58.3,91.054,3944,75.350,75254,97.9,2065.4,1329
2018.12,대전,0.89,58.3,89.028,2203,74.442,43813,94.7,2020.7,1298
2018.12,부산,0.83,55.8,90.062,4780,75.433,131341,92.8,2065.9,1852
2018.12,서울,0.72,59.3,90.099,14047,79.992,282607,92.1,2052.4,5724
2018.12,울산,1.09,58.4,91.145,2544,73.025,35882,93.8,2006.3,844
2018.12,인천,0.95,63.1,91.138,3743,74.892,93900,93.1,2064.2,2057
2018.12,전남,1.23,63.1,76.082,2702,60.950,74312,84.4,2056.7,1152
2018.12,전북,0.98,57.9,79.906,3871,68.067,68490,85.5,2041.1,1297
2018.12,제주,1.15,68.6,99.073,1025,71.792,20502,88.8,2059.0,505
2018.12,충남,1.12,61.4,87.013,2926,68.925,76103,95.5,2028.6,1821
2018.12,충북,1.06,61.4,85.727,2232,69.033,55745,95.2,2025.3,1132
2019.01,강원,1.08,55.4,78.390,2182,65.700,52035,84.9,2029.2,1036
2019.01,경기,0.94,60.5,94.910,21145,78.300,392793,91.1,2077.2,11305
2019.01,경남,1.05,60.1,88.190,5972,72.000,113260,88.7,2034.0,2777
2019.01,경북,1.09,58.8,80.670,3542,69.700,93359,94.4,2023.2,1844
2019.01,광주,0.91,58.1,91.240,3472,73.700,43189,91.5,2058.0,1122
2019.01,대구,0.93,57.1,90.800,3948,75.500,75548,98.2,2071.2,1322
2019.01,대전,0.88,57.8,88.620,2201,74.500,44009,94.7,2026.8,1288
2019.01,부산,0.83,54.9,89.800,4790,75.900,131754,92.8,2071.2,1848
2019.01,서울,0.72,58.7,89.780,14044,80.000,284068,92.2,2058.0,5698
2019.01,울산,1.08,57.1,90.750,2540,73.000,35978,93.7,2014.8,842
2019.01,인천,0.94,61.5,90.910,3747,75.100,94205,93.2,2070.0,2049
2019.01,전남,1.23,61.2,75.800,2703,60.900,74626,84.3,2061.6,1147
2019.01,전북,0.97,57.1,79.530,3865,68.300,68720,85.1,2047.2,1288
2019.01,제주,1.15,67.8,98.790,1026,72.100,20563,88.8,2059.2,504
2019.01,충남,1.11,60.8,86.810,2923,69.400,76397,95.8,2035.2,1812
2019.01,충북,1.05,60.1,85.520,2230,69.000,55986,95.6,2029.2,1130
2019.02,강원,1.08,56.1,78.238,2182,65.525,51756,84.5,1872.7,1033
2019.02,경기,0.94,60.5,94.805,21193,77.475,392190,91.2,1917.2,11260
2019.02,경남,1.04,60.3,87.965,5972,71.400,112960,88.8,1877.3,2758
2019.02,경북,1.08,59.8,80.548,3541,68.933,92704,94.3,1867.2,1834
2019.02,광주,0.90,58.2,91.093,3469,73.150,43063,91.5,1899.3,1118
2019.02,대구,0.92,56.9,90.641,3947,74.700,75155,98.1,1911.2,1318
2019.02,대전,0.88,58.6,88.411,2201,73.975,43818,94.7,1870.7,1279
2019.02,부산,0.82,55.3,89.669,4802,75.167,131425,92.8,1911.4,1842
2019.02,서울,0.71,58.4,89.624,14040,79.583,283164,92.2,1899.1,5671
2019.02,울산,1.08,57.8,90.603,2537,72.350,35846,93.9,1859.6,838
2019.02,인천,0.93,61.7,90.857,3760,74.392,93940,93.0,1910.4,2040
2019.02,전남,1.23,61.6,75.608,2702,60.667,74249,84.4,1902.9,1142
2019.02,전북,0.97,57.6,79.351,3864,67.842,68495,85.3,1889.6,1280
2019.02,제주,1.13,67.9,98.650,1028,71.667,20469,88.8,1900.0,503
2019.02,충남,1.11,61.0,86.686,2924,68.550,75918,95.5,1878.4,1804
2019.02,충북,1.04,60.7,85.265,2230,68.383,55765,95.5,1873.0,1126
2019.03,강원,1.07,61.4,78.087,2182,65.350,51477,84.2,1716.2,1030
2019.03,경기,0.93,61.6,94.700,21240,76.650,391587,91.3,1757.2,11214
2019.03,경남,1.03,61.3,87.740,5972,70.800,112660,88.8,1720.6,2738
2019.03,경북,1.07,61.0,80.427,3540,68.167,92048,94.2,1711.2,1824
2019.03,광주,0.90,59.2,90.945,3466,72.600,42937,91.6,1740.6,1114
2019.03,대구,0.91,57.6,90.482,3947,73.900,74762,97.9,1751.2,1313
2019.03,대전,0.87,58.8,88.202,2200,73.450,43626,94.6,1714.6,1271
2019.03,부산,0.81,56.0,89.538,4815,74.433,131096,92.8,1751.6,1836
2019.03,서울,0.70,58.7,89.468,14035,79.167,282260,92.2,1740.2,5643
2019.03,울산,1.07,58.1,90.457,2534,71.700,35714,94.1,1704.4,833
2019.03,인천,0.92,62.3,90.803,3773,73.683,93675,92.9,1750.8,2031
2019.03,전남,1.22,62.9,75.417,2700,60.433,73872,84.6,1744.2,1136
2019.03,전북,0.96,58.2,79.172,3863,67.383,68270,85.5,1732.0,1272
2019.03,제주,1.12,67.5,98.510,1030,71.233,20375,88.8,1740.8,502
2019.03,충남,1.10,63.7,86.562,2926,67.700,75438,95.2,1721.6,1796
2019.03,충북,1.04,62.3,85.010,2230,67.767,55544,95.5,1716.8,1122
2019.04,강원,1.07,63.8,77.935,2181,65.175,51198,83.8,1559.7,1027
2019.04,경기,0.93,61.9,94.595,21288,75.825,390984,91.4,1597.2,11169
2019.04,경남,1.02,61.0,87.515,5972,70.200,112359,88.9,1563.9,2719
2019.04,경북,1.07,61.4,80.305,3539,67.400,91392,94.1,1555.2,1814
2019.04,광주,0.89,58.9,90.797,3464,72.050,42811,91.6,1581.9,1110
2019.04,대구,0.90,57.9,90.322,3946,73.100,74368,97.8,1591.2,1308
2019.04,대전,0.86,58.4,87.993,2200,72.925,43435,94.5,1558.5,1262
2019.04,부산,0.81,56.1,89.407,4827,73.700,130767,92.8,1591.8,1830
2019.04,서울,0.70,59.6,89.312,14031,78.750,281355,92.2,1581.3,5616
2019.04,울산,1.06,58.8,90.310,2531,71.050,35582,94.2,1549.2,829
2019.04,인천,0.91,62.7,90.750,3786,72.975,93410,92.8,1591.2,2022
2019.04,전남,1.21,63.0,75.225,2699,60.200,73495,84.7,1585.5,1131
2019.04,전북,0.96,59.6,78.993,3862,66.925,68046,85.7,1574.4,1265
2019.04,제주,1.11,68.1,98.370,1032,70.800,20282,88.9,1581.6,500
2019.04,충남,1.09,64.5,86.438,2927,66.850,74959,94.9,1564.8,1788
2019.04,충북,1.03,63.2,84.755,2230,67.150,55322,95.5,1560.6,1118
2019.05,강원,1.07,64.5,77.783,2181,65.000,50919,83.5,1403.2,1024
2019.05,경기,0.92,62.5,94.490,21335,75.000,390381,91.5,1437.2,11124
2019.05,경남,1.01,61.6,87.290,5972,69.600,112059,89.0,1407.2,2699
2019.05,경북,1.06,62.0,80.183,3538,66.633,90737,94.0,1399.2,1804
2019.05,광주,0.88,59.2,90.650,3461,71.500,42685,91.7,1423.2,1105
2019.05,대구,0.89,58.4,90.163,3946,72.300,73975,97.6,1431.2,1304
2019.05,대전,0.86,59.3,87.783,2200,72.400,43243,94.5,1402.4,1254
2019.05,부산,0.80,56.6,89.277,4839,72.967,130438,92.9,1432.0,1825
2019.05,서울,0.69,60.3,89.157,14027,78.333,280451,92.2,1422.4,5589
2019.05,울산,1.05,59.5,90.163,2528,70.400,35450,94.4,1394.0,825
2019.05,인천,0.90,63.1,90.697,3799,72.267,93146,92.6,1431.6,2014
2019.05,전남,1.20,63.5,75.033,2698,59.967,73118,84.9,1426.8,1126
2019.05,전북,0.95,60.3,78.813,3861,66.467,67821,85.9,1416.8,1257
2019.05,제주,1.10,68.6,98.230,1034,70.367,20188,88.9,1422.4,499
2019.05,충남,1.08,65.1,86.313,2928,66.000,74479,94.6,1408.0,1780
2019.05,충북,1.03,64.3,84.500,2231,66.533,55101,95.4,1404.4,1114
2019.06,강원,1.06,63.8,77.632,2181,64.825,50640,83.1,1246.7,1021
2019.06,경기,0.92,62.8,94.385,21383,74.175,389778,91.6,1277.2,11078
2019.06,경남,1.00,61.5,87.065,5972,69.000,111759,89.0,1250.5,2680
2019.06,경북,1.05,62.4,80.062,3537,65.867,90082,93.9,1243.2,1794
2019.06,광주,0.87,59.6,90.502,3458,70.950,42559,91.7,1264.5,1101
2019.06,대구,0.88,58.6,90.004,3945,71.500,73582,97.5,1271.2,1300
2019.06,대전,0.85,59.7,87.574,2200,71.875,43052,94.5,1246.3,1245
2019.06,부산,0.79,56.7,89.146,4852,72.233,130109,92.9,1272.2,1819
2019.06,서울,0.69,60.6,89.001,14022,77.917,279547,92.2,1263.5,5561
2019.06,울산,1.04,59.7,90.017,2525,69.750,35318,94.6,1238.8,820
2019.06,인천,0.89,63.2,90.643,3812,71.558,92881,92.5,1272.0,2005
2019.06,전남,1.20,63.5,74.842,2696,59.733,72741,85.0,1268.1,1121
2019.06,전북,0.95,60.4,78.634,3860,66.008,67596,86.1,1259.2,1249
2019.06,제주,1.09,68.7,98.090,1036,69.933,20094,88.9,1263.2,498
2019.06,충남,1.08,64.7,86.189,2930,65.150,74000,94.3,1251.2,1772
2019.06,충북,1.02,63.6,84.245,2231,65.917,54880,95.3,1248.2,1110
2019.07,강원,1.06,65.0,77.480,2180,64.650,50361,82.8,1090.2,1018
2019.07,경기,0.91,62.3,94.280,21430,73.350,389174,91.7,1117.2,11033
2019.07,경남,1.00,61.4,86.840,5972,68.400,111458,89.1,1093.8,2660
2019.07,경북,1.05,62.4,79.940,3536,65.100,89426,93.8,1087.2,1784
2019.07,광주,0.86,59.1,90.355,3456,70.400,42432,91.8,1105.8,1097
2019.07,대구,0.87,58.3,89.845,3944,70.700,73189,97.3,1111.2,1295
2019.07,대전,0.84,60.5,87.365,2200,71.350,42860,94.4,1090.2,1236
2019.07,부산,0.79,57.3,89.015,4864,71.500,129780,92.9,1112.4,1813
2019.07,서울,0.68,60.8,88.845,14018,77.500,278642,92.2,1104.6,5534
2019.07,울산,1.03,59.7,89.870,2522,69.100,35186,94.8,1083.6,816
2019.07,인천,0.88,62.5,90.590,3826,70.850,92616,92.3,1112.4,1996
2019.07,전남,1.19,63.0,74.650,2695,59.500,72364,85.2,1109.4,1116
2019.07,전북,0.94,60.2,78.455,3859,65.550,67371,86.2,1101.6,1242
2019.07,제주,1.08,67.5,97.950,1038,69.500,20000,89.0,1104.0,496
2019.07,충남,1.07,64.5,86.065,2931,64.300,73520,94.0,1094.4,1764
2019.07,충북,1.02,63.7,83.990,2231,65.300,54659,95.3,1092.0,1106
2019.08,강원,1.06,65.3,77.328,2180,64.475,50082,82.4,933.7,1014
2019.08,경기,0.91,62.1,94.175,21478,72.525,388571,91.8,957.2,10988
2019.08,경남,0.99,61.5,86.615,5972,67.800,111158,89.2,937.1,2641
2019.08,경북,1.04,62.5,79.818,3534,64.333,88770,93.8,931.2,1775
2019.08,광주,0.85,59.5,90.207,3453,69.850,42306,91.8,947.1,1093
2019.08,대구,0.86,58.4,89.686,3944,69.900,72796,97.2,951.2,1290
2019.08,대전,0.84,61.0,87.156,2199,70.825,42669,94.3,934.1,1228
2019.08,부산,0.78,57.0,88.884,4876,70.767,129452,92.9,952.6,1807
2019.08,서울,0.67,60.6,88.689,14014,77.083,277738,92.3,945.7,5507
2019.08,울산,1.03,59.3,89.723,2518,68.450,35054,95.0,928.4,812
2019.08,인천,0.88,62.5,90.537,3839,70.142,92351,92.2,952.8,1987
2019.08,전남,1.18,63.7,74.458,2694,59.267,71987,85.3,950.7,1110
2019.08,전북,0.93,59.3,78.276,3858,65.092,67146,86.4,944.0,1234
2019.08,제주,1.07,68.6,97.810,1041,69.067,19906,89.0,944.8,495
2019.08,충남,1.06,64.0,85.941,2932,63.450,73041,93.8,937.6,1757
2019.08,충북,1.01,63.9,83.735,2231,64.683,54438,95.2,935.8,1102
2019.09,강원,1.05,65.0,77.177,2180,64.300,49803,82.0,777.2,1011
2019.09,경기,0.90,61.9,94.070,21526,71.700,387968,91.9,797.2,10942
2019.09,경남,0.98,61.4,86.390,5972,67.200,110858,89.2,780.4,2622
2019.09,경북,1.03,62.4,79.697,3533,63.567,88115,93.7,775.2,1765
2019.09,광주,0.85,59.5,90.060,3450,69.300,42180,91.8,788.4,1089
2019.09,대구,0.85,58.3,89.527,3943,69.100,72403,97.1,791.2,1286
2019.09,대전,0.83,61.0,86.947,2199,70.300,42478,94.3,778.0,1219
2019.09,부산,0.77,57.2,88.753,4889,70.033,129123,92.9,792.8,1801
2019.09,서울,0.67,60.8,88.533,14009,76.667,276834,92.3,786.8,5479
2019.09,울산,1.02,59.9,89.577,2515,67.800,34922,95.2,773.2,807
2019.09,인천,0.87,62.9,90.483,3852,69.433,92086,92.0,793.2,1978
2019.09,전남,1.17,65.0,74.267,2692,59.033,71610,85.4,792.0,1105
2019.09,전북,0.93,59.8,78.097,3857,64.633,66921,86.6,786.4,1226
2019.09,제주,1.06,68.2,97.670,1043,68.633,19812,89.0,785.6,494
2019.09,충남,1.06,64.2,85.817,2934,62.600,72562,93.5,780.8,1749
2019.09,충북,1.01,63.8,83.480,2231,64.067,54217,95.2,779.6,1098
2019.10,강원,1.05,64.5,77.025,2180,64.125,49524,81.7,620.7,1008
2019.10,경기,0.89,62.2,93.965,21573,70.875,387365,92.0,637.2,10897
2019.10,경남,0.97,61.9,86.165,5972,66.600,110558,89.3,623.7,2602
2019.10,경북,1.02,62.8,79.575,3532,62.800,87460,93.6,619.2,1755
2019.10,광주,0.84,60.2,89.912,3447,68.750,42054,91.9,629.7,1084
2019.10,대구,0.84,58.1,89.368,3943,68.300,72010,96.9,631.2,1282
2019.10,대전,0.82,61.0,86.737,2199,69.775,42286,94.2,621.9,1211
2019.10,부산,0.77,57.6,88.623,4901,69.300,128794,93.0,633.0,1796
2019.10,서울,0.66,60.7,88.377,14005,76.250,275930,92.3,627.9,5452
2019.10,울산,1.01,59.7,89.430,2512,67.150,34790,95.3,618.0,803
2019.10,인천,0.86,62.5,90.430,3865,68.725,91822,91.8,633.6,1970
2019.10,전남,1.17,65.2,74.075,2691,58.800,71233,85.6,633.3,1100
2019.10,전북,0.92,59.8,77.917,3856,64.175,66696,86.8,628.8,1218
2019.10,제주,1.05,69.3,97.530,1045,68.200,19718,89.0,626.4,493
2019.10,충남,1.05,65.2,85.692,2935,61.750,72082,93.2,624.0,1741
2019.10,충북,1.00,64.1,83.225,2232,63.450,53996,95.2,623.4,1094
2019.11,강원,1.04,64.0,76.873,2180,63.950,49245,81.3,464.2,1005
2019.11,경기,0.89,62.3,93.860,21621,70.050,386762,92.1,477.2,10852
2019.11,경남,0.96,62.0,85.940,5972,66.000,110258,89.4,467.0,2583
2019.11,경북,1.02,63.5,79.453,3531,62.033,86804,93.5,463.2,1745
2019.11,광주,0.83,60.2,89.765,3444,68.200,41928,91.9,471.0,1080
2019.11,대구,0.83,58.3,89.208,3942,67.500,71616,96.8,471.2,1277
2019.11,대전,0.82,61.2,86.528,2198,69.250,42095,94.2,465.8,1202
2019.11,부산,0.76,57.5,88.492,4913,68.567,128465,93.0,473.2,1790
2019.11,서울,0.65,60.5,88.222,14001,75.833,275026,92.3,469.0,5425
2019.11,울산,1.00,60.1,89.283,2509,66.500,34658,95.5,462.8,799
2019.11,인천,0.85,62.8,90.377,3878,68.017,91557,91.7,474.0,1961
2019.11,전남,1.16,64.8,73.883,2690,58.567,70856,85.7,474.6,1094
2019.11,전북,0.92,60.4,77.738,3855,63.717,66472,87.0,471.2,1210
2019.11,제주,1.04,69.3,97.390,1047,67.767,19625,89.0,467.2,492
2019.11,충남,1.04,64.2,85.568,2936,60.900,71603,92.9,467.2,1733
2019.11,충북,0.99,63.3,82.970,2232,62.833,53774,95.1,467.2,1090
2019.12,강원,1.04,58.2,76.722,2179,63.775,48966,81.0,307.7,1002
2019.12,경기,0.88,61.9,93.755,21668,69.225,386159,92.2,317.2,10806
2019.12,경남,0.95,61.3,85.715,5972,65.400,109957,89.4,310.3,2563
2019.12,경북,1.01,61.1,79.332,3530,61.267,86148,93.4,307.2,1735
2019.12,광주,0.82,59.5,89.617,3442,67.650,41802,92.0,312.3,1076
2019.12,대구,0.82,57.4,89.049,3942,66.700,71223,96.6,311.2,1272
2019.12,대전,0.81,60.2,86.319,2198,68.725,41903,94.2,309.7,1194
2019.12,부산,0.75,57.0,88.361,4926,67.833,128136,93.0,313.4,1784
2019.12,서울,0.65,60.4,88.066,13996,75.417,274121,92.3,310.1,5397
2019.12,울산,0.99,59.7,89.137,2506,65.850,34526,95.7,307.6,794
2019.12,인천,0.84,62.4,90.323,3891,67.308,91292,91.5,314.4,1952
2019.12,전남,1.15,63.6,73.692,2688,58.333,70479,85.9,315.9,1089
2019.12,전북,0.91,59.4,77.559,3854,63.258,66247,87.2,313.6,1203
2019.12,제주,1.03,69.3,97.250,1049,67.333,19531,89.1,308.0,490
2019.12,충남,1.04,61.9,85.444,2938,60.050,71123,92.6,310.4,1725
2019.12,충북,0.99,61.5,82.715,2232,62.217,53553,95.0,311.0,1086
2020.01,강원,1.04,56.3,76.570,2179,63.600,48687,80.6,151.2,999
2020.01,경기,0.88,61.2,93.650,21716,68.400,385556,92.3,157.2,10761
2020.01,경남,0.94,60.8,85.490,5972,64.800,109657,89.5,153.6,2544
2020.01,경북,1.00,60.0,79.210,3529,60.500,85493,93.3,151.2,1725
2020.01,광주,0.81,59.1,89.470,3439,67.100,41676,92.0,153.6,1072
2020.01,대구,0.81,56.7,88.890,3941,65.900,70830,96.5,151.2,1268
2020.01,대전,0.81,60.2,86.110,2198,68.200,41712,94.1,153.6,1185
2020.01,부산,0.75,56.2,88.230,4938,67.100,127807,93.0,153.6,1778
2020.01,서울,0.64,60.0,87.910,13992,75.000,273217,92.3,151.2,5370
2020.01,울산,0.98,58.8,88.990,2503,65.200,34394,95.9,152.4,790
2020.01,인천,0.83,61.1,90.270,3904,66.600,91027,91.4,154.8,1943
2020.01,전남,1.15,62.4,73.500,2687,58.100,70102,86.0,157.2,1084
2020.01,전북,0.91,58.2,77.380,3853,62.800,66022,87.4,156.0,1195
2020.01,제주,1.02,69.2,97.110,1051,66.900,19437,89.1,148.8,489
2020.01,충남,1.03,59.1,85.320,2939,59.200,70644,92.3,153.6,1717
2020.01,충북,0.98,61.0,82.460,2232,61.600,53332,95.0,154.8,1082
2020.02,강원,1.03,58.1,76.523,2180,64.108,48944,80.7,152.3,995
2020.02,경기,0.88,60.7,93.709,21714,69.167,387523,92.5,158.3,10709
2020.02,경남,0.94,60.7,85.623,5974,65.458,110193,90.0,154.7,2528
2020.02,경북,1.00,60.6,79.218,3531,61.442,86049,93.1,152.3,1716
2020.02,광주,0.82,59.1,89.438,3438,67.642,41865,92.3,154.6,1066
2020.02,대구,0.81,56.8,88.954,3943,67.000,71242,96.2,152.5,1261
2020.02,대전,0.81,60.8,86.077,2201,68.817,41878,93.9,154.8,1178
2020.02,부산,0.75,55.9,88.232,4943,67.958,128372,93.3,154.8,1769
2020.02,서울,0.64,60.1,87.969,13977,75.542,274061,92.4,152.5,5343
2020.02,울산,0.98,59.0,89.067,2500,65.908,34470,96.1,153.4,784
2020.02,인천,0.82,61.6,90.306,3903,67.208,91362,91.6,156.0,1931
2020.02,전남,1.13,63.3,73.498,2686,58.800,70401,86.0,158.1,1081
2020.02,전북,0.90,58.0,77.382,3855,63.383,66116,87.6,156.9,1188
2020.02,제주,1.02,67.6,96.948,1055,67.383,19488,89.0,150.4,488
2020.02,충남,1.02,59.4,85.306,2938,59.867,70998,92.2,154.7,1709
2020.02,충북,0.98,61.7,82.391,2235,62.258,53496,94.7,155.8,1079
2020.03,강원,1.03,61.1,76.477,2180,64.617,49200,80.8,153.4,992
2020.03,경기,0.87,60.3,93.768,21711,69.933,389489,92.6,159.4,10657
2020.03,경남,0.94,60.2,85.755,5976,66.117,110728,90.4,155.8,2513
2020.03,경북,1.00,60.0,79.225,3533,62.383,86604,93.0,153.4,1707
2020.03,광주,0.83,58.2,89.405,3438,68.183,42055,92.5,155.6,1060
2020.03,대구,0.80,53.6,89.018,3946,68.100,71654,96.0,153.8,1254
2020.03,대전,0.81,59.5,86.043,2204,69.433,42044,93.8,156.0,1171
2020.03,부산,0.74,55.7,88.233,4948,68.817,128938,93.5,156.0,1760
2020.03,서울,0.64,59.0,88.028,13962,76.083,274906,92.5,153.8,5316
2020.03,울산,0.98,57.6,89.143,2496,66.617,34546,96.2,154.4,778
2020.03,인천,0.82,60.6,90.342,3903,67.817,91696,91.8,157.2,1920
2020.03,전남,1.12,62.8,73.497,2685,59.500,70700,86.1,159.0,1078
2020.03,전북,0.90,58.2,77.383,3857,63.967,66210,87.8,157.8,1182
2020.03,제주,1.01,65.8,96.785,1058,67.867,19538,88.9,152.0,487
2020.03,충남,1.02,60.9,85.292,2937,60.533,71353,92.1,155.8,1702
2020.03,충북,0.98,62.8,82.322,2238,62.917,53660,94.4,156.8,1075
2020.04,강원,1.02,61.3,76.430,2181,65.125,49457,81.0,154.5,988
2020.04,경기,0.87,60.0,93.828,21709,70.700,391456,92.8,160.5,10605
2020.04,경남,0.93,60.0,85.887,5978,66.775,111264,90.8,156.9,2497
2020.04,경북,0.99,60.1,79.232,3534,63.325,87160,92.8,154.5,1698
2020.04,광주,0.83,57.9,89.373,3438,68.725,42244,92.8,156.6,1054
2020.04,대구,0.80,54.0,89.082,3948,69.200,72066,95.8,155.1,1248
2020.04,대전,0.81,59.7,86.010,2208,70.050,42210,93.6,157.2,1164
2020.04,부산,0.74,54.3,88.235,4954,69.675,129503,93.8,157.2,1750
2020.04,서울,0.64,58.6,88.088,13946,76.625,275750,92.5,155.1,5290
2020.04,울산,0.97,57.2,89.220,2492,67.325,34623,96.4,155.4,772
2020.04,인천,0.82,60.8,90.377,3902,68.425,92030,92.0,158.4,1908
2020.04,전남,1.11,62.9,73.495,2684,60.200,71000,86.2,159.9,1076
2020.04,전북,0.89,58.7,77.385,3858,64.550,66304,88.0,158.7,1175
2020.04,제주,1.00,65.8,96.623,1062,68.350,19588,88.8,153.6,486
2020.04,충남,1.01,62.3,85.278,2936,61.200,71707,92.0,156.9,1694
2020.04,충북,0.97,63.1,82.252,2241,63.575,53823,94.1,157.8,1072
2020.05,강원,1.02,62.6,76.383,2182,65.633,49714,81.1,155.6,984
2020.05,경기,0.87,60.8,93.887,21707,71.467,393423,93.0,161.6,10553
2020.05,경남,0.93,60.4,86.020,5980,67.433,111800,91.3,158.0,2482
2020.05,경북,0.99,61.2,79.240,3536,64.267,87716,92.7,155.6,1689
2020.05,광주,0.84,58.7,89.340,3437,69.267,42434,93.1,157.6,1049
2020.05,대구,0.80,55.9,89.147,3950,70.300,72477,95.5,156.4,1241
2020.05,대전,0.81,60.1,85.977,2211,70.667,42376,93.4,158.4,1157
2020.05,부산,0.74,54.6,88.237,4959,70.533,130068,94.0,158.4,1741
2020.05,서울,0.64,59.1,88.147,13931,77.167,276595,92.6,156.4,5263
2020.05,울산,0.97,57.8,89.297,2489,68.033,34699,96.6,156.4,767
2020.05,인천,0.81,61.8,90.413,3902,69.033,92365,92.2,159.6,1896
2020.05,전남,1.10,64.3,73.493,2684,60.900,71299,86.2,160.8,1073
2020.05,전북,0.89,59.8,77.387,3860,65.133,66399,88.2,159.6,1168
2020.05,제주,1.00,66.4,96.460,1066,68.833,19639,88.7,155.2,485
2020.05,충남,1.01,63.2,85.263,2935,61.867,72061,91.9,158.0,1686
2020.05,충북,0.97,64.5,82.183,2244,64.233,53987,93.8,158.8,1069
2020.06,강원,1.01,62.8,76.337,2183,66.142,49970,81.2,156.7,980
2020.06,경기,0.87,60.6,93.946,21704,72.233,395389,93.1,162.7,10501
2020.06,경남,0.93,61.1,86.153,5982,68.092,112335,91.8,159.1,2466
2020.06,경북,0.99,61.3,79.248,3538,65.208,88272,92.5,156.7,1680
2020.06,광주,0.85,59.2,89.308,3436,69.808,42623,93.3,158.6,1043
2020.06,대구,0.80,56.9,89.211,3952,71.400,72889,95.2,157.7,1234
2020.06,대전,0.81,60.5,85.943,2214,71.283,42542,93.3,159.6,1150
2020.06,부산,0.74,55.4,88.238,4964,71.392,130634,94.3,159.6,1732
2020.06,서울,0.64,59.2,88.206,13916,77.708,277439,92.7,157.7,5236
2020.06,울산,0.97,57.7,89.373,2486,68.742,34775,96.7,157.4,761
2020.06,인천,0.81,61.6,90.449,3901,69.642,92700,92.4,160.8,1885
2020.06,전남,1.09,65.0,73.492,2683,61.600,71598,86.2,161.7,1070
2020.06,전북,0.88,60.7,77.388,3862,65.717,66493,88.4,160.5,1162
2020.06,제주,0.99,65.6,96.297,1069,69.317,19690,88.6,156.8,484
2020.06,충남,1.00,64.0,85.249,2934,62.533,72416,91.8,159.1,1679
2020.06,충북,0.97,64.7,82.114,2247,64.892,54151,93.5,159.8,1065
2020.07,강원,1.01,62.3,76.290,2184,66.650,50227,81.3,157.8,976
2020.07,경기,0.87,60.4,94.005,21702,73.000,397356,93.3,163.8,10448
2020.07,경남,0.92,61.1,86.285,5984,68.750,112871,92.2,160.2,2450
2020.07,경북,0.98,62.3,79.255,3540,66.150,88828,92.3,157.8,1671
2020.07,광주,0.85,58.7,89.275,3436,70.350,42812,93.6,159.6,1037
2020.07,대구,0.80,57.1,89.275,3954,72.500,73301,95.0,159.0,1228
2020.07,대전,0.81,60.6,85.910,2218,71.900,42708,93.1,160.8,1143
2020.07,부산,0.74,55.6,88.240,4969,72.250,131199,94.5,160.8,1723
2020.07,서울,0.63,59.5,88.265,13900,78.250,278284,92.8,159.0,5210
2020.07,울산,0.96,58.3,89.450,2482,69.450,34852,96.9,158.4,755
2020.07,인천,0.80,61.8,90.485,3900,70.250,93034,92.7,162.0,1873
2020.07,전남,1.08,64.5,73.490,2682,62.300,71897,86.3,162.6,1068
2020.07,전북,0.88,60.9,77.390,3864,66.300,66587,88.5,161.4,1155
2020.07,제주,0.99,66.8,96.135,1073,69.800,19740,88.5,158.4,482
2020.07,충남,1.00,64.2,85.235,2932,63.200,72770,91.7,160.2,1671
2020.07,충북,0.97,64.5,82.045,2250,65.550,54314,93.2,160.8,1062
2020.08,강원,1.00,62.7,76.243,2184,67.158,50484,81.4,158.9,973
2020.08,경기,0.86,60.0,94.064,21700,73.767,399323,93.5,164.9,10396
2020.08,경남,0.92,61.1,86.417,5985,69.408,113407,92.7,161.3,2435
2020.08,경북,0.98,62.1,79.262,3542,67.092,89383,92.2,158.9,1662
2020.08,광주,0.86,58.6,89.242,3436,70.892,43002,93.9,160.6,1031
2020.08,대구,0.79,57.6,89.339,3957,73.600,73713,94.8,160.3,1221
2020.08,대전,0.81,61.2,85.877,2221,72.517,42873,92.9,162.0,1136
2020.08,부산,0.74,55.8,88.242,4974,73.108,131764,94.8,162.0,1714
2020.08,서울,0.63,59.6,88.324,13885,78.792,279128,92.8,160.3,5183
2020.08,울산,0.96,58.2,89.527,2478,70.158,34928,97.1,159.4,749
2020.08,인천,0.80,61.9,90.521,3900,70.858,93368,92.9,163.2,1861
2020.08,전남,1.07,64.5,73.488,2681,63.000,72196,86.3,163.5,1065
2020.08,전북,0.87,60.6,77.392,3866,66.883,66681,88.7,162.3,1148
2020.08,제주,0.98,67.2,95.972,1077,70.283,19790,88.3,160.0,481
2020.08,충남,0.99,64.0,85.221,2931,63.867,73124,91.6,161.3,1663
2020.08,충북,0.96,63.7,81.976,2253,66.208,54478,93.0,161.8,1059
2020.09,강원,1.00,62.1,76.197,2185,67.667,50740,81.5,160.0,969
2020.09,경기,0.86,60.0,94.123,21697,74.533,401289,93.6,166.0,10344
2020.09,경남,0.92,60.6,86.550,5987,70.067,113942,93.1,162.4,2419
