시점,지역별,저출산율,고용률,학생수,사설학원수,사교육참여율,수술인원,인터넷이용률,근로시간
2015.11,충북,1.37,64.2,93.660,2323,60.683,51296,85.5,1976.0
2015.12,강원,1.24,55.2,89.828,2187,61.467,48605,74.6,1963.7
2015.12,경기,1.20,61.2,104.302,19518,71.567,343745,88.6,1996.6
2015.12,경남,1.36,60.6,99.557,5910,65.342,110187,90.4,1956.2
2015.12,경북,1.40,61.2,90.681,3563,64.042,89074,86.6,1961.0
2015.12,광주,1.17,58.7,102.534,3534,65.133,41231,91.3,1951.1
2015.12,대구,1.19,59.6,100.047,3735,69.100,69545,91.7,1998.4
2015.12,대전,1.20,59.5,101.286,2233,68.917,40776,90.2,1961.5
2015.12,부산,1.10,56.2,99.152,4707,69.633,121742,92.2,2021.0
2015.12,서울,0.95,60.10,101.012,13975,73.750,259420,87.8,1966.9
2015.12,세종,1.83,,86.173,250,69.075,6621,90.2,
2015.12,울산,1.42,59.0,102.937,2537,68.225,34903,96.5,1894.1
2015.12,인천,1.15,61.3,100.446,3380,64.983,84818,87.9,2003.9
2015.12,전남,1.47,62.2,85.210,2659,55.292,72110,80.7,2003.6
2015.12,전북,1.26,57.2,91.721,4035,60.875,65240,85.0,1946.3
2015.12,제주,1.44,69.6,105.675,997,64.567,18689,86.3,2073.6
2015.12,충남,1.40,60.0,95.542,2780,59.000,71226,84.0,1943.1
2015.12,충북,1.36,61.6,93.430,2322,60.592,51376,86.3,1964.8
2016.01,강원,1.24,52.5,89.630,2187,61.400,48741,74.6,1952.4
2016.01,경기,1.19,60.3,104.020,19465,71.500,345014,88.8,1986.0
2016.01,경남,1.36,59.0,99.380,5907,65.200,110253,90.8,1945.2
2016.01,경북,1.40,60.10,90.500,3568,64.000,89239,86.6,1952.4
2016.01,광주,1.17,57.5,102.220,3534,64.800,41196,91.4,1940.4
2016.01,대구,1.19,58.6,99.860,3744,68.900,69649,91.7,1987.2
2016.01,대전,1.19,58.6,101.060,2235,68.800,40892,90.6,1947.6
2016.01,부산,1.09,55.8,99.030,4708,69.800,121970,92.7,2011.2
2016.01,서울,0.94,59.7,100.740,13974,73.700,259827,87.9,1954.8
2016.01,세종,1.82,,86.540,257,69.200,6700,91.0,
2016.01,울산,1.42,58.2,102.780,2542,68.100,34966,96.6,1881.6
2016.01,인천,1.14,61.10,100.200,3395,64.900,84974,88.10,1993.2
2016.01,전남,1.47,59.0,85.050,2652,54.900,72233,81.2,1993.2
2016.01,전북,1.25,56.0,91.590,4040,60.900,65399,85.6,1934.4
2016.01,제주,1.43,68.3,105.540,996,64.600,18806,86.3,2066.4
2016.01,충남,1.40,57.7,95.240,2782,58.800,71439,84.7,1932.0
2016.01,충북,1.36,58.2,93.200,2320,60.500,51456,87.10,1953.6
2016.02,강원,1.23,52.3,89.289,2190,61.742,48708,75.3,1949.6
2016.02,경기,1.18,60.10,103.781,19526,71.708,345713,88.9,1982.9
2016.02,경남,1.35,59.8,99.140,5919,65.600,110284,90.8,1942.9
2016.02,경북,1.38,60.2,90.308,3577,64.275,89301,86.8,1951.0
2016.02,광주,1.16,57.5,101.938,3536,65.125,41205,91.6,1940.6
2016.02,대구,1.18,57.5,99.618,3750,69.325,69672,91.9,1984.8
2016.02,대전,1.18,59.2,100.842,2234,69.125,40952,90.7,1945.3
2016.02,부산,1.09,56.0,98.792,4711,70.067,122190,92.8,2008.6
2016.02,서울,0.93,59.3,100.476,13992,74.025,260120,88.10,1953.0
2016.02,세종,1.81,,86.080,265,69.642,6719,91.10,
2016.02,울산,1.40,57.6,102.560,2544,68.208,34997,96.6,1879.2
2016.02,인천,1.13,60.6,100.083,3411,65.158,85116,88.2,1990.1
2016.02,전남,1.45,59.0,84.852,2664,55.075,72101,81.4,1991.7
2016.02,전북,1.24,56.5,91.318,4034,61.208,65395,85.9,1934.1
2016.02,제주,1.42,68.2,105.391,996,64.742,18846,86.3,2063.6
2016.02,충남,1.39,57.6,95.013,2790,59.283,71438,85.10,1928.6
2016.02,충북,1.35,58.8,92.989,2318,60.708,51588,87.2,1950.7
2016.03,강원,1.22,56.3,88.948,2193,62.083,48674,76.0,1946.8
2016.03,경기,1.17,61.2,103.542,19587,71.917,346412,89.0,1979.8
2016.03,경남,1.34,59.8,98.900,5931,66.000,110314,90.8,1940.6
2016.03,경북,1.37,61.6,90.117,3586,64.550,89363,87.0,1949.6
2016.03,광주,1.15,57.2,101.655,3538,65.450,41214,91.8,1940.8
2016.03,대구,1.17,58.3,99.377,3756,69.750,69694,92.0,1982.4
2016.03,대전,1.17,59.3,100.623,2233,69.450,41012,90.8,1943.0
2016.03,부산,1.08,55.9,98.553,4715,70.333,122410,92.8,2006.0
2016.03,서울,0.92,58.8,100.212,14010,74.350,260413,88.3,1951.2
2016.03,세종,1.80,,85.620,274,70.083,6737,91.2,
2016.03,울산,1.39,58.2,102.340,2546,68.317,35028,96.7,1876.8
2016.03,인천,1.12,61.3,99.965,3427,65.417,85259,88.2,1987.0
2016.03,전남,1.44,61.6,84.655,2676,55.250,71969,81.6,1990.2
2016.03,전북,1.23,58.9,91.047,4028,61.517,65390,86.2,1933.8
2016.03,제주,1.41,67.9,105.242,996,64.883,18885,86.4,2060.8
2016.03,충남,1.38,59.7,94.787,2799,59.767,71436,85.4,1925.2
2016.03,충북,1.34,61.6,92.778,2316,60.917,51720,87.2,1947.8
2016.04,강원,1.21,59.10,88.608,2196,62.425,48641,76.7,1944.0
2016.04,경기,1.16,61.5,103.302,19648,72.125,347111,89.2,1976.7
2016.04,경남,1.33,60.5,98.660,5943,66.400,110345,90.8,1938.3
2016.04,경북,1.36,62.4,89.925,3595,64.825,89425,87.2,1948.2
2016.04,광주,1.14,57.8,101.373,3540,65.775,41223,92.0,1941.0
2016.04,대구,1.16,58.9,99.135,3762,70.175,69717,92.2,1980.0
2016.04,대전,1.16,59.8,100.405,2232,69.775,41071,90.9,1940.7
2016.04,부산,1.07,56.5,98.315,4718,70.600,122630,92.8,2003.4
2016.04,서울,0.91,59.3,99.947,14028,74.675,260706,88.5,1949.4
2016.04,세종,1.78,,85.160,282,70.525,6756,91.3,
2016.04,울산,1.38,58.8,102.120,2548,68.425,35060,96.7,1874.4
2016.04,인천,1.11,62.0,99.847,3442,65.675,85401,88.3,1983.9
2016.04,전남,1.43,63.10,84.457,2688,55.425,71837,81.8,1988.7
2016.04,전북,1.23,60.5,90.775,4023,61.825,65386,86.5,1933.5
2016.04,제주,1.40,68.6,105.093,996,65.025,18925,86.4,2058.0
2016.04,충남,1.37,61.9,94.560,2807,60.250,71435,85.8,1921.8
2016.04,충북,1.33,62.10,92.567,2314,61.125,51852,87.3,1944.9
2016.05,강원,1.20,60.3,88.267,2199,62.767,48608,77.4,1941.2
2016.05,경기,1.15,62.0,103.063,19708,72.333,347810,89.3,1973.6
2016.05,경남,1.31,60.5,98.420,5955,66.800,110376,90.9,1936.0
2016.05,경북,1.35,63.4,89.733,3604,65.100,89487,87.4,1946.8
2016.05,광주,1.13,58.7,101.090,3541,66.100,41232,92.2,1941.2
2016.05,대구,1.15,60.0,98.893,3768,70.600,69739,92.3,1977.6
2016.05,대전,1.15,60.0,100.187,2231,70.100,41131,91.0,1938.4
2016.05,부산,1.06,56.2,98.077,4721,70.867,122849,92.9,2000.8
2016.05,서울,0.91,60.2,99.683,14046,75.000,260999,88.8,1947.6
2016.05,세종,1.77,,84.700,290,70.967,6774,91.5,
2016.05,울산,1.37,58.9,101.900,2550,68.533,35091,96.7,1872.0
2016.05,인천,1.10,62.6,99.730,3458,65.933,85544,88.4,1980.8
2016.05,전남,1.42,63.4,84.260,2700,55.600,71705,82.0,1987.2
2016.05,전북,1.22,61.10,90.503,4017,62.133,65382,86.9,1933.2
2016.05,제주,1.39,69.3,104.943,995,65.167,18964,86.4,2055.2
2016.05,충남,1.36,63.0,94.333,2816,60.733,71434,86.10,1918.4
2016.05,충북,1.32,63.10,92.357,2313,61.333,51984,87.3,1942.0
2016.06,강원,1.19,60.6,87.926,2202,63.108,48575,78.10,1938.4
2016.06,경기,1.14,62.5,102.824,19769,72.542,348509,89.4,1970.5
2016.06,경남,1.30,60.9,98.180,5967,67.200,110407,90.9,1933.7
2016.06,경북,1.34,63.9,89.542,3613,65.375,89549,87.6,1945.4
2016.06,광주,1.12,58.8,100.808,3543,66.425,41241,92.4,1941.4
2016.06,대구,1.14,59.9,98.652,3774,71.025,69762,92.5,1975.2
2016.06,대전,1.14,60.10,99.968,2230,70.425,41191,91.10,1936.1
2016.06,부산,1.05,56.3,97.838,4725,71.133,123069,93.0,1998.2
2016.06,서울,0.90,60.4,99.419,14064,75.325,261292,89.0,1945.8
2016.06,세종,1.76,,84.240,299,71.408,6793,91.6,
2016.06,울산,1.35,59.0,101.680,2552,68.642,35122,96.8,1869.6
2016.06,인천,1.09,62.10,99.613,3474,66.192,85686,88.5,1977.7
2016.06,전남,1.41,63.6,84.062,2712,55.775,71573,82.2,1985.7
2016.06,전북,1.21,61.4,90.232,4011,62.442,65377,87.2,1932.9
2016.06,제주,1.38,68.5,104.794,995,65.308,19004,86.5,2052.4
2016.06,충남,1.35,63.10,94.107,2824,61.217,71432,86.5,1915.0
2016.06,충북,1.31,63.2,92.146,2311,61.542,52116,87.4,1939.1
2016.07,강원,1.18,60.10,87.585,2205,63.450,48542,78.8,1935.6
2016.07,경기,1.13,62.6,102.585,19830,72.750,349208,89.5,1967.4
2016.07,경남,1.29,61.0,97.940,5980,67.600,110438,90.9,1931.4
2016.07,경북,1.33,63.10,89.350,3622,65.650,89610,87.8,1944.0
2016.07,광주,1.11,58.7,100.525,3545,66.750,41250,92.7,1941.6
2016.07,대구,1.13,60.2,98.410,3780,71.450,69784,92.7,1972.8
2016.07,대전,1.13,60.3,99.750,2230,70.750,41250,91.2,1933.8
2016.07,부산,1.04,56.4,97.600,4728,71.400,123289,93.0,1995.6
2016.07,서울,0.89,60.4,99.155,14082,75.650,261586,89.2,1944.0
2016.07,세종,1.74,,83.780,307,71.850,6812,91.7,
2016.07,울산,1.34,59.0,101.460,2554,68.750,35154,96.8,1867.2
2016.07,인천,1.08,62.9,99.495,3490,66.450,85828,88.5,1974.6
2016.07,전남,1.40,63.9,83.865,2724,55.950,71442,82.4,1984.2
2016.07,전북,1.20,61.3,89.960,4006,62.750,65373,87.5,1932.6
2016.07,제주,1.37,68.2,104.645,995,65.450,19044,86.5,2049.6
2016.07,충남,1.34,63.3,93.880,2832,61.700,71431,86.8,1911.6
2016.07,충북,1.30,63.3,91.935,2309,61.750,52248,87.5,1936.2
2016.08,강원,1.17,60.10,87.244,2208,63.792,48508,79.6,1932.8
2016.08,경기,1.12,62.3,102.346,19891,72.958,349907,89.7,1964.3
2016.08,경남,1.28,60.8,97.700,5992,68.000,110468,90.9,1929.1
2016.08,경북,1.31,63.2,89.158,3632,65.925,89672,88.0,1942.6
2016.08,광주,1.10,58.3,100.242,3547,67.075,41260,92.9,1941.8
2016.08,대구,1.12,60.10,98.168,3785,71.875,69807,92.8,1970.4
2016.08,대전,1.12,59.7,99.532,2229,71.075,41310,91.3,1931.5
2016.08,부산,1.03,56.2,97.362,4731,71.667,123509,93.0,1993.0
2016.08,서울,0.88,60.0,98.891,14099,75.975,261879,89.4,1942.2
2016.08,세종,1.73,,83.320,315,72.292,6830,91.8,
2016.08,울산,1.33,59.0,101.240,2556,68.858,35185,96.8,1864.8
2016.08,인천,1.06,62.3,99.377,3506,66.708,85971,88.6,1971.5
2016.08,전남,1.38,64.5,83.668,2737,56.125,71310,82.6,1982.7
2016.08,전북,1.19,61.8,89.688,4000,63.058,65369,87.8,1932.3
2016.08,제주,1.36,69.8,104.496,995,65.592,19083,86.5,2046.8
2016.08,충남,1.33,63.10,93.653,2841,62.183,71430,87.2,1908.2
2016.08,충북,1.29,63.10,91.724,2307,61.958,52380,87.5,1933.3
2016.09,강원,1.16,60.0,86.903,2211,64.133,48475,80.3,1930.0
2016.09,경기,1.11,62.10,102.107,19952,73.167,350606,89.8,1961.2
2016.09,경남,1.27,61.2,97.460,6004,68.400,110499,90.9,1926.8
2016.09,경북,1.30,62.7,88.967,3641,66.200,89734,88.2,1941.2
2016.09,광주,1.09,57.9,99.960,3549,67.400,41269,93.10,1942.0
2016.09,대구,1.11,59.9,97.927,3791,72.300,69830,93.0,1968.0
2016.09,대전,1.11,59.6,99.313,2228,71.400,41370,91.4,1929.2
2016.09,부산,1.02,56.0,97.123,4735,71.933,123729,93.10,1990.4
2016.09,서울,0.87,60.2,98.627,14117,76.300,262172,89.6,1940.4
2016.09,세종,1.72,,82.860,324,72.733,6849,91.9,
2016.09,울산,1.31,60.0,101.020,2558,68.967,35216,96.9,1862.4
2016.09,인천,1.05,61.8,99.260,3522,66.967,86113,88.7,1968.4
2016.09,전남,1.37,64.4,83.470,2749,56.300,71178,82.8,1981.2
2016.09,전북,1.18,61.8,89.417,3994,63.367,65364,88.10,1932.0
2016.09,제주,1.35,70.0,104.347,995,65.733,19123,86.6,2044.0
2016.09,충남,1.32,63.8,93.427,2849,62.667,71428,87.6,1904.8
2016.09,충북,1.28,62.9,91.513,2305,62.167,52512,87.6,1930.4
2016.10,강원,1.15,60.4,86.562,2214,64.475,48442,81.0,1927.2
2016.10,경기,1.10,61.9,101.868,20012,73.375,351305,89.9,1958.1
2016.10,경남,1.26,61.3,97.220,6016,68.800,110530,91.0,1924.5
2016.10,경북,1.29,63.5,88.775,3650,66.475,89796,88.4,1939.8
2016.10,광주,1.08,58.2,99.677,3550,67.725,41278,93.3,1942.2
2016.10,대구,1.10,59.6,97.685,3797,72.725,69852,93.10,1965.6
2016.10,대전,1.10,60.10,99.095,2227,71.725,41430,91.5,1926.9
2016.10,부산,1.01,56.10,96.885,4738,72.200,123948,93.2,1987.8
2016.10,서울,0.86,60.5,98.362,14135,76.625,262465,89.8,1938.6
2016.10,세종,1.71,,82.400,332,73.175,6867,92.0,
2016.10,울산,1.30,59.9,100.800,2560,69.075,35247,96.9,1860.0
2016.10,인천,1.04,61.9,99.143,3538,67.225,86256,88.8,1965.3
2016.10,전남,1.36,64.2,83.273,2761,56.475,71046,83.0,1979.7
2016.10,전북,1.18,61.5,89.145,3988,63.675,65360,88.5,1931.7
2016.10,제주,1.34,70.5,104.198,994,65.875,19162,86.6,2041.2
2016.10,충남,1.31,63.5,93.200,2858,63.150,71427,87.9,1901.4
2016.10,충북,1.27,63.10,91.303,2304,62.375,52644,87.6,1927.5
2016.11,강원,1.14,60.3,86.222,2217,64.817,48408,81.7,1924.4
2016.11,경기,1.09,62.0,101.628,20073,73.583,352004,90.0,1955.0
2016.11,경남,1.25,61.4,96.980,6028,69.200,110560,91.0,1922.2
2016.11,경북,1.28,63.3,88.583,3659,66.750,89858,88.6,1938.4
2016.11,광주,1.07,57.9,99.395,3552,68.050,41287,93.5,1942.4
2016.11,대구,1.09,59.7,97.443,3803,73.150,69875,93.3,1963.2
2016.11,대전,1.09,60.4,98.877,2226,72.050,41490,91.6,1924.6
2016.11,부산,1.00,56.6,96.647,4741,72.467,124168,93.2,1985.2
2016.11,서울,0.85,60.5,98.098,14153,76.950,262758,90.10,1936.8
2016.11,세종,1.69,,81.940,340,73.617,6886,92.2,
2016.11,울산,1.29,59.8,100.580,2562,69.183,35278,96.9,1857.6
2016.11,인천,1.03,61.7,99.025,3553,67.483,86398,88.8,1962.2
2016.11,전남,1.35,64.10,83.075,2773,56.650,70914,83.2,1978.2
2016.11,전북,1.17,60.5,88.873,3982,63.983,65356,88.8,1931.4
2016.11,제주,1.33,71.2,104.048,994,66.017,19202,86.6,2038.4
2016.11,충남,1.30,63.3,92.973,2866,63.633,71426,88.3,1898.0
2016.11,충북,1.26,63.2,91.092,2302,62.583,52776,87.7,1924.6
2016.12,강원,1.13,56.4,85.881,2220,65.158,48375,82.4,1921.6
2016.12,경기,1.08,61.3,101.389,20134,73.792,352703,90.2,1951.9
2016.12,경남,1.24,60.9,96.740,6040,69.600,110591,91.0,1919.9
2016.12,경북,1.27,61.4,88.392,3668,67.025,89920,88.8,1937.0
2016.12,광주,1.06,58.10,99.112,3554,68.375,41296,93.7,1942.6
2016.12,대구,1.08,59.10,97.202,3809,73.575,69897,93.4,1960.8
2016.12,대전,1.08,59.6,98.658,2225,72.375,41549,91.7,1922.3
2016.12,부산,0.99,56.10,96.408,4745,72.733,124388,93.2,1982.6
2016.12,서울,0.84,60.3,97.834,14171,77.275,263051,90.3,1935.0
2016.12,세종,1.68,,81.480,349,74.058,6904,92.3,
2016.12,울산,1.27,59.3,100.360,2564,69.292,35310,97.0,1855.2
2016.12,인천,1.02,61.10,98.907,3569,67.742,86541,88.9,1959.1
2016.12,전남,1.34,61.2,82.878,2785,56.825,70782,83.4,1976.7
2016.12,전북,1.16,58.0,88.602,3977,64.292,65351,89.10,1931.1
2016.12,제주,1.32,70.4,103.899,994,66.158,19241,86.7,2035.6
2016.12,충남,1.29,60.4,92.747,2875,64.117,71424,88.6,1894.6
2016.12,충북,1.25,61.10,90.881,2300,62.792,52908,87.7,1921.7
2017.01,강원,1.12,54.0,85.540,2223,65.500,48342,83.10,1918.8
2017.01,경기,1.07,60.6,101.150,20195,74.000,353402,90.3,1948.8
2017.01,경남,1.23,59.5,96.500,6052,70.000,110622,91.0,1917.6
2017.01,경북,1.26,60.0,88.200,3677,67.300,89982,89.0,1935.6
2017.01,광주,1.05,58.2,98.830,3556,68.700,41305,93.9,1942.8
2017.01,대구,1.07,58.5,96.960,3815,74.000,69920,93.6,1958.4
2017.01,대전,1.07,58.3,98.440,2224,72.700,41609,91.8,1920.0
2017.01,부산,0.98,55.5,96.170,4748,73.000,124608,93.3,1980.0
2017.01,서울,0.84,59.4,97.570,14189,77.600,263344,90.5,1933.2
2017.01,세종,1.67,58.6,81.020,357,74.500,6923,92.4,
2017.01,울산,1.26,58.3,100.140,2566,69.400,35341,97.0,1852.8
2017.01,인천,1.01,60.2,98.790,3585,68.000,86683,89.0,1956.0
2017.01,전남,1.32,58.7,82.680,2797,57.000,70650,83.6,1975.2
2017.01,전북,1.15,56.6,88.330,3971,64.600,65347,89.4,1930.8
2017.01,제주,1.30,69.8,103.750,994,66.300,19281,86.7,2032.8
2017.01,충남,1.28,57.8,92.520,2883,64.600,71423,89.0,1891.2
2017.01,충북,1.24,58.3,90.670,2298,63.000,53040,87.8,1918.8
2017.02,강원,1.12,55.10,85.241,2221,65.525,48395,83.2,1923.5
2017.02,경기,1.06,60.6,100.888,20244,74.175,354540,90.4,1953.2
2017.02,경남,1.22,59.7,96.070,6046,70.025,110555,91.0,1921.2
2017.02,경북,1.25,60.6,87.904,3666,67.333,90004,89.3,1938.0
2017.02,광주,1.05,58.0,98.455,3543,68.758,41300,94.0,1946.5
2017.02,대구,1.06,58.4,96.701,3822,73.975,70095,93.7,1962.0
2017.02,대전,1.06,58.3,98.029,2224,72.792,41613,92.0,1922.8
2017.02,부산,0.97,55.9,95.901,4741,72.775,124790,93.3,1982.3
2017.02,서울,0.83,59.7,97.240,14180,77.792,263610,90.6,1938.0
2017.02,세종,1.66,60.2,81.110,369,74.783,7022,92.7,
2017.02,울산,1.25,58.9,99.752,2568,69.725,35298,96.8,1857.8
2017.02,인천,1.01,60.7,98.362,3595,68.383,87005,89.2,1959.7
2017.02,전남,1.32,59.7,82.389,2788,57.375,70667,83.7,1977.5
2017.02,전북,1.14,55.9,87.972,3968,64.675,65398,89.5,1934.4
2017.02,제주,1.30,70.0,103.620,996,66.475,19326,86.9,2034.8
2017.02,충남,1.27,57.2,92.248,2890,64.525,71543,89.3,1896.6
2017.02,충북,1.23,58.2,90.448,2294,63.533,53044,88.10,1924.1
2017.03,강원,1.11,59.0,84.942,2219,65.550,48448,83.2,1928.2
2017.03,경기,1.06,61.7,100.625,20293,74.350,355678,90.5,1957.6
2017.03,경남,1.21,60.4,95.640,6039,70.050,110487,91.0,1924.8
2017.03,경북,1.24,61.9,87.608,3654,67.367,90026,89.5,1940.4
2017.03,광주,1.04,58.6,98.080,3530,68.817,41296,94.0,1950.2
2017.03,대구,1.05,59.10,96.442,3829,73.950,70270,93.8,1965.6
2017.03,대전,1.05,59.3,97.618,2224,72.883,41617,92.2,1925.6
2017.03,부산,0.96,56.2,95.632,4734,72.550,124972,93.2,1984.6
2017.03,서울,0.82,59.7,96.910,14171,77.983,263876,90.7,1942.8
2017.03,세종,1.65,60.9,81.200,381,75.067,7120,92.9,
2017.03,울산,1.24,59.7,99.365,2569,70.050,35256,96.7,1862.8
2017.03,인천,1.01,61.3,97.933,3604,68.767,87326,89.4,1963.4
2017.03,전남,1.31,61.10,82.098,2779,57.750,70684,83.9,1979.8
2017.03,전북,1.13,58.2,87.615,3966,64.750,65450,89.5,1938.0
2017.03,제주,1.29,71.0,103.490,998,66.650,19372,87.10,2036.8
2017.03,충남,1.26,60.2,91.975,2896,64.450,71664,89.5,1902.0
2017.03,충북,1.22,61.2,90.227,2290,64.067,53048,88.3,1929.4
2017.04,강원,1.11,62.3,84.643,2217,65.575,48500,83.2,1932.9
2017.04,경기,1.05,62.10,100.363,20342,74.525,356816,90.7,1962.0
2017.04,경남,1.20,61.6,95.210,6033,70.075,110420,90.9,1928.4
2017.04,경북,1.23,62.4,87.312,3643,67.400,90048,89.8,1942.8
2017.04,광주,1.03,58.8,97.705,3518,68.875,41292,94.0,1953.9
2017.04,대구,1.05,59.3,96.182,3836,73.925,70445,93.9,1969.2
2017.04,대전,1.04,59.10,97.207,2224,72.975,41620,92.4,1928.4
2017.04,부산,0.96,56.4,95.362,4728,72.325,125155,93.2,1986.9
2017.04,서울,0.82,59.9,96.580,14162,78.175,264141,90.7,1947.6
2017.04,세종,1.64,61.7,81.290,392,75.350,7219,93.2,
2017.04,울산,1.23,59.7,98.977,2571,70.375,35214,96.5,1867.8
2017.04,인천,1.01,61.4,97.505,3614,69.150,87648,89.6,1967.1
2017.04,전남,1.30,62.10,81.808,2770,58.125,70701,84.0,1982.1
2017.04,전북,1.12,59.6,87.257,3963,64.825,65501,89.6,1941.6
2017.04,제주,1.28,71.4,103.360,1000,66.825,19417,87.2,2038.8
2017.04,충남,1.25,63.0,91.703,2902,64.375,71784,89.8,1907.4
2017.04,충북,1.22,63.2,90.005,2286,64.600,53052,88.6,1934.7
2017.05,강원,1.10,63.6,84.343,2215,65.600,48553,83.3,1937.6
2017.05,경기,1.05,62.4,100.100,20390,74.700,357954,90.8,1966.4
2017.05,경남,1.19,61.5,94.780,6027,70.100,110353,90.9,1932.0
2017.05,경북,1.23,63.8,87.017,3631,67.433,90070,90.10,1945.2
2017.05,광주,1.03,59.2,97.330,3505,68.933,41287,94.10,1957.6
2017.05,대구,1.04,59.3,95.923,3844,73.900,70620,94.0,1972.8
2017.05,대전,1.03,59.3,96.797,2224,73.067,41624,92.6,1931.2
2017.05,부산,0.95,57.0,95.093,4721,72.100,125337,93.10,1989.2
2017.05,서울,0.81,60.5,96.250,14153,78.367,264407,90.8,1952.4
2017.05,세종,1.63,62.7,81.380,404,75.633,7318,93.4,
2017.05,울산,1.22,60.3,98.590,2573,70.700,35171,96.4,1872.8
2017.05,인천,1.01,62.4,97.077,3624,69.533,87970,89.8,1970.8
2017.05,전남,1.30,63.0,81.517,2762,58.500,70718,84.2,1984.4
2017.05,전북,1.12,60.10,86.900,3960,64.900,65553,89.7,1945.2
2017.05,제주,1.28,71.6,103.230,1002,67.000,19463,87.4,2040.8
2017.05,충남,1.25,63.6,91.430,2909,64.300,71905,90.10,1912.8
2017.05,충북,1.21,64.2,89.783,2282,65.133,53056,88.9,1940.0
2017.06,강원,1.10,63.8,84.044,2213,65.625,48606,83.3,1942.3
2017.06,경기,1.04,62.3,99.838,20439,74.875,359092,90.9,1970.8
2017.06,경남,1.18,61.2,94.350,6020,70.125,110285,90.9,1935.6
2017.06,경북,1.22,64.0,86.721,3620,67.467,90092,90.4,1947.6
2017.06,광주,1.02,59.7,96.955,3492,68.992,41282,94.2,1961.3
2017.06,대구,1.03,59.4,95.664,3851,73.875,70795,94.10,1976.4
2017.06,대전,1.02,58.9,96.386,2224,73.158,41628,92.8,1934.0
2017.06,부산,0.94,57.0,94.824,4714,71.875,125519,93.10,1991.5
2017.06,서울,0.80,60.8,95.920,14144,78.558,264673,90.9,1957.2
2017.06,세종,1.63,62.7,81.470,416,75.917,7416,93.7,
2017.06,울산,1.21,60.4,98.203,2574,71.025,35128,96.2,1877.8
2017.06,인천,1.01,62.3,96.648,3634,69.917,88292,90.0,1974.5
2017.06,전남,1.29,63.10,81.226,2753,58.875,70735,84.3,1986.7
2017.06,전북,1.11,59.5,86.543,3957,64.975,65604,89.7,1948.8
2017.06,제주,1.27,71.10,103.100,1004,67.175,19508,87.6,2042.8
2017.06,충남,1.24,64.2,91.157,2916,64.225,72025,90.3,1918.2
2017.06,충북,1.21,64.0,89.562,2278,65.667,53060,89.2,1945.3
2017.07,강원,1.09,64.3,83.745,2212,65.650,48659,83.4,1947.0
2017.07,경기,1.04,62.9,99.575,20488,75.050,360230,91.0,1975.2
2017.07,경남,1.17,61.10,93.920,6014,70.150,110218,90.8,1939.2
2017.07,경북,1.21,63.4,86.425,3608,67.500,90114,90.7,1950.0
2017.07,광주,1.01,59.8,96.580,3479,69.050,41278,94.2,1965.0
2017.07,대구,1.03,59.6,95.405,3858,73.850,70970,94.2,1980.0
2017.07,대전,1.01,59.2,95.975,2224,73.250,41632,93.0,1936.8
2017.07,부산,0.94,56.7,94.555,4707,71.650,125702,93.0,1993.8
2017.07,서울,0.80,61.0,95.590,14134,78.750,264938,91.0,1962.0
2017.07,세종,1.62,62.7,81.560,428,76.200,7515,94.0,
2017.07,울산,1.20,60.10,97.815,2576,71.350,35086,96.10,1882.8
2017.07,인천,1.01,62.2,96.220,3644,70.300,88614,90.2,1978.2
2017.07,전남,1.28,62.5,80.935,2744,59.250,70752,84.5,1989.0
2017.07,전북,1.10,59.4,86.185,3954,65.050,65656,89.8,1952.4
2017.07,제주,1.26,71.9,102.970,1006,67.350,19554,87.8,2044.8
2017.07,충남,1.23,63.8,90.885,2922,64.150,72146,90.6,1923.6
2017.07,충북,1.20,63.6,89.340,2274,66.200,53064,89.5,1950.6
2017.08,강원,1.09,64.0,83.446,2210,65.675,48712,83.5,1951.7
2017.08,경기,1.03,62.5,99.312,20537,75.225,361367,91.10,1979.6
2017.08,경남,1.17,60.9,93.490,6008,70.175,110151,90.8,1942.8
2017.08,경북,1.20,63.0,86.129,3597,67.533,90136,90.9,1952.4
2017.08,광주,1.01,59.4,96.205,3466,69.108,41274,94.2,1968.7
2017.08,대구,1.02,58.4,95.146,3865,73.825,71146,94.4,1983.6
2017.08,대전,1.00,58.5,95.564,2223,73.342,41636,93.10,1939.6
2017.08,부산,0.93,56.4,94.286,4700,71.425,125884,93.0,1996.1
2017.08,서울,0.79,60.6,95.260,14125,78.942,265204,91.0,1966.8
2017.08,세종,1.61,61.5,81.650,440,76.483,7614,94.2,
2017.08,울산,1.19,59.5,97.427,2578,71.675,35044,96.0,1887.8
2017.08,인천,1.01,61.2,95.792,3653,70.683,88935,90.5,1981.9
2017.08,전남,1.28,62.6,80.644,2735,59.625,70768,84.6,1991.3
2017.08,전북,1.09,58.8,85.828,3952,65.125,65707,89.9,1956.0
2017.08,제주,1.26,70.7,102.840,1007,67.525,19599,88.0,2046.8
2017.08,충남,1.22,63.7,90.612,2928,64.075,72266,90.9,1929.0
2017.08,충북,1.20,63.7,89.118,2269,66.733,53069,89.7,1955.9
2017.09,강원,1.09,63.0,83.147,2208,65.700,48765,83.5,1956.4
2017.09,경기,1.02,62.8,99.050,20586,75.400,362505,91.2,1984.0
2017.09,경남,1.16,61.3,93.060,6001,70.200,110083,90.8,1946.4
